2,1,44055.52,44056.84,29.58095238,31.7
2,1,44055.73,44055.76,29.95238095,0.8
2,1,44056.04,44064.38,30.32380952,200.2
2,1,44056.76,44064.21,30.6952381,178.8
2,1,44056.88,44064.41,31.06666667,180.8
2,1,44048.69,44057.19,31.43809524,203.9
2,1,44057.76,44064.25,31.80952381,155.9
2,1,44058.41,44062.86,32.18095238,106.7
2,1,44058.94,44064.62,32.55238095,136.2
2,1,44059.44,44064.44,32.92380952,120
2,1,44059.61,44064.43,33.2952381,115.7
2,1,44061.8,44062.71,33.66666667,21.8
2,1,44062.65,44064.79,34.03809524,51.4
2,1,44062.64,44064.8,34.40952381,52
2,1,44062.9,44064.85,34.78095238,46.9
2,1,44063.47,44064.81,35.15238095,32
2,1,44064.17,44064.9,35.52380952,17.5
2,1,44057.04,44064.22,35.8952381,172.4
2,1,44064.49,44068.04,36.26666667,85.2
2,1,44059.29,44064.61,36.63809524,127.6
2,1,44064.76,44067.34,37.00952381,62
2,1,44062.45,44064.87,37.38095238,58.1
2,1,44064.83,44067.38,37.75238095,61.4
2,1,44062.42,44067.46,38.12380952,120.9
10,0,44053.7,44059.5,38.4952381,139.1
10,0,44051.25,44053.92,38.86666667,64
10,0,44038.8,44046.09,39.23809524,175.1
6,1,44056.66,44058.07,39.60952381,33.8
2,1,44048.28,44050.09,39.98095238,43.4
6,1,44042.89,44045.11,40.35238095,53.3
10,0,44060.74,44061.83,40.72380952,26.2
10,0,44054.89,44057.15,41.0952381,54.2
10,0,44051.26,44055.42,41.46666667,100
6,1,44054.43,44054.48,41.83809524,1
7,0,44033.82,44043.43,42.20952381,230.7
10,0,44051.58,44054.53,42.58095238,70.7
6,1,44051.1,44051.63,42.95238095,12.7
6,1,44053.53,44058.17,43.32380952,111.3
10,0,44040.43,44043.39,43.6952381,70.9
10,0,44066.55,44066.81,44.06666667,6.2
10,0,44045.14,44048.74,44.43809524,86.6
6,1,44050.64,44051.89,44.80952381,29.9
10,0,44047.53,44049.5,45.18095238,47.2
1,2,44039.13,44043.6,45.55238095,107.3
10,0,44055.98,44056.89,45.92380952,22
10,0,44035.29,44038.34,46.2952381,73.1
5,2,44042.87,44044.71,46.66666667,44
5,2,44043.12,44045.67,47.03809524,61.2
1,2,44045.82,44054.62,47.40952381,211.1
10,0,44054.37,44055.89,47.78095238,36.6
10,0,44056.43,44059.58,48.15238095,75.6
1,2,44051.45,44053.48,48.52380952,48.7
1,2,44051.43,44051.44,48.8952381,0.3
1,2,44039.17,44045.9,49.26666667,161.5
5,2,44047.52,44051.88,49.63809524,104.7
5,2,44043.88,44048.58,50.00952381,112.9
2,1,44053.68,44055.22,50.38095238,37.1
10,0,44041.17,44042.18,50.75238095,24.2
7,0,44055.77,44060.31,51.12380952,109.1
1,2,44035.94,44042.3,51.4952381,152.6
3,0,44041,44042,51.86666667,24
6,1,43731.51,44057.59,52.23809524,7825.9
2,1,44051.27,44054.91,52.60952381,87.4
5,2,44039.97,44043.52,52.98095238,85.3
5,2,44052.69,44053.66,53.35238095,23.3
5,2,44037.2,44040.38,53.72380952,76.4
10,0,44039.45,44040.52,54.0952381,25.6
1,2,44062.09,44066.7,54.46666667,110.7
5,2,44047.69,44053.21,54.83809524,132.5
1,2,44061.94,44068.82,55.20952381,165
7,0,44037.23,44044.08,55.58095238,164.5
5,2,44050.05,44055.67,55.95238095,135
1,2,44048.78,44060.38,56.32380952,278.4
1,2,44033.38,44040.07,56.6952381,160.5
2,1,44042.58,44051.01,57.06666667,202.2
10,0,44060.74,44061.32,57.43809524,14
1,2,44046.69,44051.51,57.80952381,115.8
1,2,44041.73,44053.54,58.18095238,283.3
7,0,44055.04,44064.88,58.55238095,236.1
5,2,44043.04,44045.71,58.92380952,64
5,2,44043.07,44045.65,59.2952381,62.1
10,0,44038.85,44042.27,59.66666667,82.1
1,2,44047,44053.67,60.03809524,159.9
5,2,44035.93,44040.64,60.40952381,113.1
1,2,44039.43,44052.91,60.78095238,323.7
6,1,44063.76,44068.37,61.15238095,110.7
3,0,44025.8,44039,61.52380952,316.7
5,2,44057.91,44059.58,61.8952381,40.2
7,0,44055.58,44065.08,62.26666667,228
1,2,44056.94,44062.01,62.63809524,121.8
5,2,44041.64,44043.66,63.00952381,48.3
1,2,44039.96,44043.5,63.38095238,85.2
1,2,44054.24,44056.01,63.75238095,42.6
5,2,44045.4,44048.05,64.12380952,63.8
6,1,43753.67,44061.29,64.4952381,7382.9
3,0,44025.8,44039,64.86666667,316.8
5,2,44054.82,44058.22,65.23809524,81.7
1,2,44054.93,44055.41,65.60952381,11.4
5,2,44047.4,44050.96,65.98095238,85.6
5,2,44046.96,44051.37,66.35238095,105.8
7,0,44057.02,44062.62,66.72380952,134.4
1,2,44063.3,44063.31,67.0952381,0.2
9,1,43755.81,44053.49,67.46666667,7144.3
1,2,44064.92,44066.61,67.83809524,40.7
7,0,44058.64,44068.36,68.20952381,233.3
7,0,44039.65,44047.84,68.58095238,196.7
9,1,44050.54,44053.55,68.95238095,72.3
7,0,44055.76,44060.32,69.32380952,109.4
10,0,44055.55,44056.11,69.6952381,13.4
1,2,44040,44043.53,70.06666667,84.7
2,1,44054.08,44057.44,70.43809524,80.6
5,2,44038.41,44039.46,70.80952381,25.3
5,2,44038.57,44040.85,71.18095238,54.7
1,2,44058.63,44061.32,71.55238095,64.6
1,2,44035.15,44043.16,71.92380952,192.1
2,1,44062.22,44063.96,72.2952381,41.7
1,2,44045.7,44051.67,72.66666667,143.4
5,2,44044.48,44047.99,73.03809524,84.4
5,2,44065.63,44068.34,73.40952381,65.1
1,2,44047,44053.92,73.78095238,166.2
5,2,44043.02,44045.71,74.15238095,64.6
2,1,44062.22,44063.96,74.52380952,41.8
5,2,44063.33,44065.59,74.8952381,54.3
9,1,44051.57,44053.5,75.26666667,46.4
1,2,44036.73,44043.62,75.63809524,165.2
1,2,44050.47,44053.29,76.00952381,67.8
1,2,44038.98,44042.56,76.38095238,85.9
1,2,44065.39,44069,76.75238095,86.7
5,2,44061.04,44061.38,77.12380952,8.1
6,1,44025.51,44047.91,77.4952381,537.6
1,2,44063.48,44068.96,77.86666667,131.5
1,2,44051.69,44055.65,78.23809524,95.2
6,1,44039,44041.95,78.60952381,70.9
1,2,44045.63,44048.1,78.98095238,59.3
5,2,44058.95,44063.55,79.35238095,110.4
1,2,44060.71,44063.51,79.72380952,67.2
1,2,44042.2,44052.81,80.0952381,254.8
1,2,44036.65,44052.74,80.46666667,386.1
1,2,44052.6,44055.62,80.83809524,72.4
1,2,44049.98,44056.3,81.20952381,151.5
1,2,44040.55,44052.06,81.58095238,276.2
5,2,44046.2,44048,81.95238095,43
5,2,44046.27,44046.42,82.32380952,3.7
8,1,44038.69,44041.19,82.6952381,60.1
1,2,44037.05,44057.38,83.06666667,487.8
5,2,44038.02,44041.23,83.43809524,77.1
1,2,44035.16,44039.08,83.80952381,94.1
1,2,44058.2,44058.31,84.18095238,2.8
4,1,44064.61,44067.16,84.55238095,61.1
4,1,44053.87,44054.41,84.92380952,12.9
5,2,44055.85,44057.45,85.2952381,38.4
1,2,44057.61,44062.65,85.66666667,120.8
5,2,44037.97,44039.42,86.03809524,34.8
5,2,44050.03,44055.66,86.40952381,135
5,2,44051.74,44054.4,86.78095238,63.8
1,2,44058.35,44062.78,87.15238095,106.3
5,2,44040.41,44041.54,87.52380952,27.1
5,2,44065.46,44067.36,87.8952381,45.8
5,2,44065.45,44065.45,88.26666667,0
5,2,44036.04,44040.74,88.63809524,112.8
1,2,44045.55,44045.71,89.00952381,3.7
5,2,44039.07,44040.41,89.38095238,32.2
10,0,44061.86,44067.17,89.75238095,127.6
10,0,44064.87,44067.02,90.12380952,51.6
5,2,44043.57,44057.1,90.4952381,324.9
5,2,44050.86,44054.29,90.86666667,82.2
5,2,44050.87,44054.29,91.23809524,81.9
1,2,44057.64,44059.8,91.60952381,51.6
5,2,44046.93,44051.88,91.98095238,118.7
1,2,44035.11,44039.08,92.35238095,95.1
5,2,44050.88,44054.58,92.72380952,88.7
4,1,44053.63,44054.56,93.0952381,22.3
5,2,44040.97,44041.82,93.46666667,20.4
5,2,44064.58,44064.58,93.83809524,0
5,2,44050.86,44053.72,94.20952381,68.6
5,2,44066.12,44066.12,94.58095238,0
1,2,44054.3,44054.49,94.95238095,4.4
5,2,44051.73,44053.74,95.32380952,48.3
5,2,44051.72,44054.58,95.6952381,68.6
5,2,44037.75,44040.39,96.06666667,63.4
1,2,44058.35,44062.9,96.43809524,109.1
2,1,44055.95,44058.51,96.80952381,61.5
4,1,44053.62,44054.65,97.18095238,24.7
5,2,44046.93,44051.87,97.55238095,118.6
5,2,44058.09,44062.21,97.92380952,99
5,2,44050.89,44054.72,98.2952381,91.9
5,2,44066.03,44066.04,98.66666667,0
10,0,44063.91,44067.02,99.03809524,74.5
5,2,44038.19,44038.42,99.40952381,5.5
1,2,44057.59,44062.72,99.78095238,123.2
4,1,44053.69,44054.44,100.152381,18.1
7,0,44061.69,44065.75,100.5238095,97.4
5,2,44038.06,44040.41,100.8952381,56.4
2,1,44055.95,44058.39,101.2666667,58.5
5,2,44064.53,44064.53,101.6380952,0
1,2,44061.88,44067.12,102.0095238,125.8
5,2,44066.06,44066.06,102.3809524,0
7,0,44043.38,44046.55,102.752381,76.1
9,1,44061.37,44063.38,103.1238095,48.4
1,2,44045.12,44045.75,103.4952381,15.3
2,1,44067.95,44068.73,103.8666667,18.8
5,2,44037.91,44040.17,104.2380952,54.1
1,2,44054.22,44055,104.6095238,18.7
5,2,44034.97,44040.74,104.9809524,138.5
5,2,44044.16,44057.19,105.352381,312.7
5,2,44044.15,44044.15,105.7238095,0
5,2,44051.74,44054.43,106.0952381,64.5
5,2,44066.06,44066.06,106.4666667,0
5,2,44066.1,44066.1,106.8380952,0
1,2,44058.33,44062.95,107.2095238,110.8
10,0,44065.1,44066.62,107.5809524,36.4
7,0,44043.11,44046.54,107.952381,82.4
5,2,44050.91,44054.43,108.3238095,84.3
5,2,44053.85,44055.02,108.6952381,28.1
9,1,44060.91,44062.8,109.0666667,45.4
5,2,44065.42,44067.36,109.4380952,46.5
5,2,44064.45,44067.02,109.8095238,61.7
5,2,44064.44,44064.44,110.1809524,0
5,2,44050.87,44054.72,110.552381,92.2
5,2,44064.84,44067.34,110.9238095,60
1,2,44045.33,44045.82,111.2952381,11.8
1,2,44045.35,44045.8,111.6666667,11
5,2,44059.39,44062.23,112.0380952,68.2
1,2,44058.14,44062.8,112.4095238,111.9
5,2,44043.99,44057.2,112.7809524,317.2
5,2,44065.97,44068.19,113.152381,53.3
5,2,44065.25,44067.03,113.5238095,42.9
5,2,44055.46,44057.45,113.8952381,47.8
5,2,44037.91,44040.31,114.2666667,57.6
1,2,44058.18,44062.87,114.6380952,112.5
1,2,44045.19,44045.53,115.0095238,8.3
1,2,44058.17,44062.77,115.3809524,110.4
7,0,44046.42,44047.28,115.752381,20.8
1,2,44057.61,44062.5,116.1238095,117.2
5,2,44037.91,44040.18,116.4952381,54.4
9,1,44062.66,44063.39,116.8666667,17.5
9,1,44041.39,44043.18,117.2380952,42.8
1,2,44058.15,44062.86,117.6095238,112.9
5,2,44047.89,44052.19,117.9809524,103.1
5,2,44047.89,44052.18,118.352381,102.8
5,2,44044.77,44044.77,118.7238095,0
1,2,44058.2,44062.9,119.0952381,112.7
1,2,44043.41,44045.68,119.4666667,54.4
5,2,44059.39,44062.23,119.8380952,68
5,2,44046.93,44051.88,120.2095238,118.8
1,2,44043.44,44045.71,120.5809524,54.5
5,2,44052.9,44055.77,120.952381,69
5,2,44044.76,44044.76,121.3238095,0
5,2,44050.87,44054.28,121.6952381,81.8
9,1,44039.89,44044.05,122.0666667,99.7
5,2,44043.58,44057.08,122.4380952,324
5,2,44042.81,44057.09,122.8095238,342.7
5,2,44051.72,44055.01,123.1809524,79
1,2,44045.52,44045.78,123.552381,6.2
2,1,44037.75,44040.5,123.9238095,66.2
1,2,44045.08,44045.76,124.2952381,16.3
1,2,44054.25,44054.61,124.6666667,8.8
1,2,44045.52,44045.8,125.0380952,6.5
5,2,44051.74,44055.01,125.4095238,78.3
5,2,44051.72,44054.37,125.7809524,63.5
5,2,44050.88,44054.37,126.152381,83.7
5,2,44045.49,44045.6,126.5238095,2.6
1,2,44054.31,44054.99,126.8952381,16.3
1,2,44045.53,44045.95,127.2666667,10.1
5,2,44040.95,44041.82,127.6380952,20.8
5,2,44042.81,44057.09,128.0095238,342.7
1,2,44058.15,44062.77,128.3809524,110.8
1,2,44057.64,44062.77,128.752381,123.1
1,2,44057.64,44062.75,129.1238095,122.7
2,1,44038.47,44040.19,129.4952381,41.3
2,1,44058.11,44059.35,129.8666667,29.8
5,2,44060.08,44061.77,130.2380952,40.5
6,1,44056.47,44058.87,130.6095238,57.8
5,2,44043.11,44043.61,130.9809524,12.1
1,2,44059.89,44065.18,131.352381,126.9
5,2,44040.06,44041.89,131.7238095,44
1,2,44044.13,44050.55,132.0952381,153.9
4,1,44049.22,44053.52,132.4666667,103.3
1,2,44044.11,44050.53,132.8380952,154.1
5,2,44051.23,44052.71,133.2095238,35.5
5,2,44044.64,44048.12,133.5809524,83.4
5,2,44044.66,44048.12,133.952381,83
1,2,44054.41,44054.6,134.3238095,4.5
4,1,44050.28,44054.5,134.6952381,101.1
